round_id,agent_count,byzantine_count,byzantine_ratio,threshold,consensus_reached,consensus_value,ground_truth,accuracy,convergence_time_ms,consensus_similarity,outlier_count
6111,20,6,0.30,0.95,true,114.5006,101.0780,0.8672,0,1.0000,0
6112,20,6,0.30,0.95,true,106.6115,101.8311,0.9531,0,1.0000,0
6113,20,6,0.30,0.95,true,107.0311,99.0051,0.9189,0,1.0000,0
6114,20,6,0.30,0.95,true,122.1460,99.0938,0.7674,0,1.0000,0
6115,20,6,0.30,0.95,true,106.9230,97.4356,0.9026,0,1.0000,0
6116,20,6,0.30,0.95,true,114.1963,99.7403,0.8551,0,1.0000,0
6117,20,6,0.30,0.95,true,111.3851,98.4848,0.8690,0,1.0000,0
6118,20,6,0.30,0.95,true,109.2840,99.4787,0.9014,0,1.0000,0
6119,20,6,0.30,0.95,true,106.2798,99.2514,0.9292,0,1.0000,0
6120,20,8,0.40,0.70,true,121.2610,103.2239,0.8253,0,1.0000,0
6121,20,8,0.40,0.70,true,120.1777,100.4596,0.8037,0,1.0000,0
6122,20,8,0.40,0.70,true,129.9997,101.9771,0.7252,0,1.0000,0
6123,20,8,0.40,0.70,true,110.0191,100.6586,0.9070,0,1.0000,0
6124,20,8,0.40,0.70,true,115.0359,100.8688,0.8595,0,1.0000,0
6125,20,8,0.40,0.70,true,109.3845,101.8914,0.9265,0,1.0000,0
6126,20,8,0.40,0.70,true,130.5198,102.1295,0.7220,0,1.0000,0
6127,20,8,0.40,0.70,true,127.1658,98.3202,0.7066,0,1.0000,0
6128,20,8,0.40,0.70,true,130.4544,98.0997,0.6702,0,1.0000,0
6129,20,8,0.40,0.70,true,113.3774,97.8390,0.8412,0,1.0000,0
6130,20,8,0.40,0.70,true,119.1803,101.3968,0.8246,0,1.0000,0
6131,20,8,0.40,0.70,true,110.7268,99.8734,0.8913,0,1.0000,0
6132,20,8,0.40,0.70,true,120.6996,99.6436,0.7887,0,1.0000,0
6133,20,8,0.40,0.70,true,113.4083,102.9722,0.8987,0,1.0000,0
6134,20,8,0.40,0.70,true,123.2780,99.6809,0.7633,0,1.0000,0
6135,20,8,0.40,0.70,true,122.3854,100.7119,0.7848,0,1.0000,0
6136,20,8,0.40,0.70,true,114.8632,97.1668,0.8179,0,1.0000,0
6137,20,8,0.40,0.70,true,134.9167,98.8543,0.6352,0,1.0000,0
6138,20,8,0.40,0.70,true,124.5464,98.7951,0.7393,0,1.0000,0
6139,20,8,0.40,0.70,true,129.1221,98.7087,0.6919,0,1.0000,0
6140,20,8,0.40,0.70,true,124.7725,100.7332,0.7614,0,1.0000,0
6141,20,8,0.40,0.70,true,117.3090,99.0383,0.8155,0,1.0000,0
6142,20,8,0.40,0.70,true,121.2938,100.8697,0.7975,0,1.0000,0
6143,20,8,0.40,0.70,true,130.1396,98.3959,0.6774,0,1.0000,0
6144,20,8,0.40,0.70,true,109.7527,101.4060,0.9177,0,1.0000,0
6145,20,8,0.40,0.70,true,124.0664,98.7909,0.7442,0,1.0000,0
6146,20,8,0.40,0.70,true,131.6712,98.7198,0.6662,0,1.0000,0
6147,20,8,0.40,0.70,true,121.0399,100.8144,0.7994,0,1.0000,0
6148,20,8,0.40,0.70,true,109.8527,99.4025,0.8949,0,1.0000,0
6149,20,8,0.40,0.70,true,109.1533,98.0881,0.8872,0,1.0000,0
6150,20,8,0.40,0.75,true,126.7093,100.6011,0.7405,0,1.0000,0
6151,20,8,0.40,0.75,true,125.9076,97.9301,0.7143,0,1.0000,0
6152,20,8,0.40,0.75,true,118.7180,100.6353,0.8203,0,1.0000,0
6153,20,8,0.40,0.75,true,120.3726,101.3942,0.8128,0,1.0000,0
6154,20,8,0.40,0.75,true,117.6990,101.9521,0.8455,0,1.0000,0
6155,20,8,0.40,0.75,true,114.5953,101.1301,0.8669,0,1.0000,0
6156,20,8,0.40,0.75,true,121.5966,99.3843,0.7765,0,1.0000,0
6157,20,8,0.40,0.75,true,104.0177,98.1195,0.9399,0,1.0000,0
6158,20,8,0.40,0.75,true,107.4021,100.6907,0.9333,0,1.0000,0
6159,20,8,0.40,0.75,true,109.9185,101.4177,0.9162,0,1.0000,0
6160,20,8,0.40,0.75,true,127.9877,101.0579,0.7335,0,1.0000,0
6161,20,8,0.40,0.75,true,110.6310,99.9513,0.8932,0,1.0000,0
6162,20,8,0.40,0.75,true,119.9504,103.1203,0.8368,0,1.0000,0
6163,20,8,0.40,0.75,true,124.1065,102.0527,0.7839,0,1.0000,0
6164,20,8,0.40,0.75,true,101.2334,99.1873,0.9794,0,1.0000,0
6165,20,8,0.40,0.75,true,124.6445,100.7419,0.7627,0,1.0000,0
6166,20,8,0.40,0.75,true,125.1679,99.3891,0.7406,0,1.0000,0
6167,20,8,0.40,0.75,true,128.3230,99.3172,0.7079,0,1.0000,0
6168,20,8,0.40,0.75,true,120.2509,100.7602,0.8066,0,1.0000,0
6169,20,8,0.40,0.75,true,114.4314,99.1963,0.8464,0,1.0000,0
6170,20,8,0.40,0.75,true,136.9374,98.7622,0.6135,0,1.0000,0
6171,20,8,0.40,0.75,true,122.0277,98.3501,0.7593,0,1.0000,0
6172,20,8,0.40,0.75,true,109.6700,99.0722,0.8930,0,1.0000,0
6173,20,8,0.40,0.75,true,112.7499,98.6051,0.8566,0,1.0000,0
6174,20,8,0.40,0.75,true,128.7526,99.7667,0.7095,0,1.0000,0
6175,20,8,0.40,0.75,true,122.4863,99.8114,0.7728,0,1.0000,0
6176,20,8,0.40,0.75,true,108.2441,99.2269,0.9091,0,1.0000,0
6177,20,8,0.40,0.75,true,115.7781,99.6086,0.8377,0,1.0000,0
6178,20,8,0.40,0.75,true,123.1924,98.3638,0.7476,0,1.0000,0
6179,20,8,0.40,0.75,true,132.6871,97.5048,0.6392,0,1.0000,0
6180,20,8,0.40,0.80,true,132.5307,99.4841,0.6678,0,1.0000,0
6181,20,8,0.40,0.80,true,115.3728,100.5846,0.8530,0,1.0000,0
6182,20,8,0.40,0.80,true,108.6113,100.0760,0.9147,0,1.0000,0
6183,20,8,0.40,0.80,true,108.7682,100.2982,0.9156,0,1.0000,0
6184,20,8,0.40,0.80,true,114.7711,99.5857,0.8475,0,1.0000,0
6185,20,8,0.40,0.80,true,127.0246,100.5666,0.7369,0,1.0000,0
6186,20,8,0.40,0.80,true,128.5094,100.3239,0.7191,0,1.0000,0
6187,20,8,0.40,0.80,true,115.2005,102.2692,0.8736,0,1.0000,0
6188,20,8,0.40,0.80,true,133.3804,102.5506,0.6994,0,1.0000,0
6189,20,8,0.40,0.80,true,121.4601,101.6837,0.8055,0,1.0000,0
6190,20,8,0.40,0.80,true,114.5318,99.1998,0.8454,0,1.0000,0
6191,20,8,0.40,0.80,true,122.6964,100.0688,0.7739,0,1.0000,0
6192,20,8,0.40,0.80,true,116.4618,101.2265,0.8495,0,1.0000,0
6193,20,8,0.40,0.80,true,114.3297,96.7255,0.8180,0,1.0000,0
6194,20,8,0.40,0.80,true,112.9806,97.2952,0.8388,0,1.0000,0
6195,20,8,0.40,0.80,true,120.1822,99.8235,0.7961,0,1.0000,0
6196,20,8,0.40,0.80,true,115.7296,100.7617,0.8515,0,1.0000,0
6197,20,8,0.40,0.80,true,109.9936,99.1580,0.8907,0,1.0000,0
6198,20,8,0.40,0.80,true,125.8973,100.7792,0.7508,0,1.0000,0
6199,20,8,0.40,0.80,true,128.7587,100.5368,0.7193,0,1.0000,0
6200,20,8,0.40,0.80,true,127.8073,101.1644,0.7366,0,1.0000,0
6201,20,8,0.40,0.80,true,132.7219,99.9180,0.6717,0,1.0000,0
6202,20,8,0.40,0.80,true,124.2365,101.9249,0.7811,0,1.0000,0
6203,20,8,0.40,0.80,true,118.2306,101.1027,0.8306,0,1.0000,0
6204,20,8,0.40,0.80,true,115.0756,100.7955,0.8583,0,1.0000,0
6205,20,8,0.40,0.80,true,119.8724,100.2916,0.8048,0,1.0000,0
6206,20,8,0.40,0.80,true,134.2399,100.3300,0.6620,0,1.0000,0
6207,20,8,0.40,0.80,true,123.0769,100.7435,0.7783,0,1.0000,0
6208,20,8,0.40,0.80,true,116.6186,100.7621,0.8426,0,1.0000,0
6209,20,8,0.40,0.80,true,118.7900,99.6953,0.8085,0,1.0000,0
6210,20,8,0.40,0.85,true,123.8908,99.3739,0.7533,0,1.0000,0
6211,20,8,0.40,0.85,true,121.1342,101.1798,0.8028,0,1.0000,0
6212,20,8,0.40,0.85,true,132.4145,100.0550,0.6766,0,1.0000,0
6213,20,8,0.40,0.85,true,114.4742,98.5630,0.8386,0,1.0000,0
6214,20,8,0.40,0.85,true,114.8373,101.5952,0.8697,0,1.0000,0
6215,20,8,0.40,0.85,true,122.0823,98.3640,0.7589,0,1.0000,0
6216,20,8,0.40,0.85,true,115.9578,98.9164,0.8277,0,1.0000,0
6217,20,8,0.40,0.85,true,115.8336,99.4491,0.8352,0,1.0000,0
6218,20,8,0.40,0.85,true,134.4880,99.1051,0.6430,0,1.0000,0
6219,20,8,0.40,0.85,true,119.0267,100.0575,0.8104,0,1.0000,0
6220,20,8,0.40,0.85,true,124.5726,105.6520,0.8209,0,1.0000,0
6221,20,8,0.40,0.85,true,119.6881,102.2693,0.8297,0,1.0000,0
6222,20,8,0.40,0.85,true,110.5517,102.0998,0.9172,0,1.0000,0
6223,20,8,0.40,0.85,true,110.7580,99.5262,0.8871,0,1.0000,0
6224,20,8,0.40,0.85,true,111.8774,97.8703,0.8569,0,1.0000,0
6225,20,8,0.40,0.85,true,121.2935,100.6579,0.7950,0,1.0000,0
6226,20,8,0.40,0.85,true,130.0012,100.1215,0.7016,0,1.0000,0
6227,20,8,0.40,0.85,true,114.1907,99.9542,0.8576,0,1.0000,0
6228,20,8,0.40,0.85,true,112.3327,100.7831,0.8854,0,1.0000,0
6229,20,8,0.40,0.85,true,121.7529,97.1531,0.7468,0,1.0000,0
6230,20,8,0.40,0.85,true,110.8625,98.3169,0.8724,0,1.0000,0
6231,20,8,0.40,0.85,true,117.9188,99.0176,0.8091,0,1.0000,0
6232,20,8,0.40,0.85,true,118.6866,101.0409,0.8254,0,1.0000,0
6233,20,8,0.40,0.85,true,113.2574,99.7978,0.8651,0,1.0000,0
6234,20,8,0.40,0.85,true,119.5733,99.9648,0.8038,0,1.0000,0
6235,20,8,0.40,0.85,true,108.2374,100.7973,0.9262,0,1.0000,0
6236,20,8,0.40,0.85,true,124.7039,99.0789,0.7414,0,1.0000,0
6237,20,8,0.40,0.85,true,121.3076,98.0578,0.7629,0,1.0000,0
6238,20,8,0.40,0.85,true,110.1720,97.6975,0.8723,0,1.0000,0
6239,20,8,0.40,0.85,true,119.4590,99.1966,0.7957,0,1.0000,0
6240,20,8,0.40,0.90,true,127.0764,101.9981,0.7541,0,1.0000,0
6241,20,8,0.40,0.90,true,122.3340,102.0699,0.8015,0,1.0000,0
6242,20,8,0.40,0.90,true,129.2403,101.4840,0.7265,0,1.0000,0
6243,20,8,0.40,0.90,true,121.9384,99.5105,0.7746,0,1.0000,0
6244,20,8,0.40,0.90,true,118.5153,98.8418,0.8010,0,1.0000,0
6245,20,8,0.40,0.90,true,116.2328,97.9841,0.8138,0,1.0000,0
6246,20,8,0.40,0.90,true,110.4483,100.2520,0.8983,0,1.0000,0
6247,20,8,0.40,0.90,true,123.1411,99.9556,0.7680,0,1.0000,0
6248,20,8,0.40,0.90,true,124.7671,100.2986,0.7560,0,1.0000,0
6249,20,8,0.40,0.90,true,136.4625,100.6450,0.6441,0,1.0000,0
6250,20,8,0.40,0.90,true,108.2855,99.9015,0.9161,0,1.0000,0
6251,20,8,0.40,0.90,true,108.8400,100.5952,0.9180,0,1.0000,0
6252,20,8,0.40,0.90,true,124.2213,101.3356,0.7742,0,1.0000,0
6253,20,8,0.40,0.90,true,122.0649,99.6871,0.7755,0,1.0000,0
6254,20,8,0.40,0.90,true,140.1688,102.1499,0.6278,0,1.0000,0
6255,20,8,0.40,0.90,true,118.9329,97.1169,0.7754,0,1.0000,0
6256,20,8,0.40,0.90,true,125.4930,97.6180,0.7144,0,1.0000,0
6257,20,8,0.40,0.90,true,136.8111,100.2529,0.6353,0,1.0000,0
6258,20,8,0.40,0.90,true,122.9642,101.9537,0.7939,0,1.0000,0
6259,20,8,0.40,0.90,true,134.4544,99.1913,0.6445,0,1.0000,0
6260,20,8,0.40,0.90,true,115.4687,100.4470,0.8505,0,1.0000,0
6261,20,8,0.40,0.90,true,121.2383,101.5117,0.8057,0,1.0000,0
6262,20,8,0.40,0.90,true,119.0959,99.5525,0.8037,0,1.0000,0
6263,20,8,0.40,0.90,true,125.4275,101.0682,0.7590,0,1.0000,0
6264,20,8,0.40,0.90,true,100.0633,100.6738,0.9939,0,1.0000,0
6265,20,8,0.40,0.90,true,118.4793,96.6653,0.7743,0,1.0000,0
6266,20,8,0.40,0.90,true,119.8715,102.0150,0.8250,0,1.0000,0
6267,20,8,0.40,0.90,true,118.6077,100.5640,0.8206,0,1.0000,0
6268,20,8,0.40,0.90,true,123.3471,100.0695,0.7674,0,1.0000,0
6269,20,8,0.40,0.90,true,116.8111,99.1432,0.8218,0,1.0000,0
6270,20,8,0.40,0.95,true,132.5408,97.9512,0.6469,0,1.0000,0
6271,20,8,0.40,0.95,true,118.1391,101.2290,0.8330,0,1.0000,0
6272,20,8,0.40,0.95,true,120.9957,101.5967,0.8091,0,1.0000,0
6273,20,8,0.40,0.95,true,134.5748,104.1614,0.7080,0,1.0000,0
6274,20,8,0.40,0.95,true,115.9003,99.8242,0.8390,0,1.0000,0
6275,20,8,0.40,0.95,true,126.5589,100.4933,0.7406,0,1.0000,0
6276,20,8,0.40,0.95,true,117.6697,101.4882,0.8406,0,1.0000,0
6277,20,8,0.40,0.95,true,131.5036,99.6716,0.6806,0,1.0000,0
6278,20,8,0.40,0.95,true,125.6053,103.5777,0.7873,0,1.0000,0
6279,20,8,0.40,0.95,true,124.1694,99.3980,0.7508,0,1.0000,0
6280,20,8,0.40,0.95,true,117.4394,101.1904,0.8394,0,1.0000,0
6281,20,8,0.40,0.95,true,123.7063,97.5542,0.7319,0,1.0000,0
6282,20,8,0.40,0.95,true,128.9856,99.0849,0.6982,0,1.0000,0
6283,20,8,0.40,0.95,true,114.3572,101.5942,0.8744,0,1.0000,0
6284,20,8,0.40,0.95,true,129.3914,98.6231,0.6880,0,1.0000,0
6285,20,8,0.40,0.95,true,113.6824,98.5342,0.8463,0,1.0000,0
6286,20,8,0.40,0.95,true,124.6656,99.7192,0.7498,0,1.0000,0
6287,20,8,0.40,0.95,true,129.8499,101.4344,0.7199,0,1.0000,0
6288,20,8,0.40,0.95,true,122.6839,98.7439,0.7576,0,1.0000,0
6289,20,8,0.40,0.95,true,126.8315,99.3724,0.7237,0,1.0000,0
6290,20,8,0.40,0.95,true,127.4325,100.1260,0.7273,0,1.0000,0
6291,20,8,0.40,0.95,true,117.2771,100.9104,0.8378,0,1.0000,0
6292,20,8,0.40,0.95,true,125.5354,99.2162,0.7347,0,1.0000,0
6293,20,8,0.40,0.95,true,126.8703,99.6336,0.7266,0,1.0000,0
6294,20,8,0.40,0.95,true,124.1875,96.7494,0.7164,0,1.0000,0
6295,20,8,0.40,0.95,true,110.6091,98.5398,0.8775,0,1.0000,0
6296,20,8,0.40,0.95,true,111.3287,99.4823,0.8809,0,1.0000,0
6297,20,8,0.40,0.95,true,113.1773,103.8400,0.9101,0,1.0000,0
6298,20,8,0.40,0.95,true,106.7785,102.3244,0.9565,0,1.0000,0
6299,20,8,0.40,0.95,true,125.3565,99.6475,0.7420,0,1.0000,0
6300,20,10,0.50,0.70,true,128.7132,102.9881,0.7502,0,1.0000,0
6301,20,10,0.50,0.70,true,125.1869,98.5677,0.7299,0,1.0000,0
6302,20,10,0.50,0.70,true,131.7172,104.2869,0.7370,0,1.0000,0
6303,20,10,0.50,0.70,true,120.4008,101.0515,0.8085,0,1.0000,0
6304,20,10,0.50,0.70,true,131.3892,101.1675,0.7013,0,1.0000,0
6305,20,10,0.50,0.70,true,136.5932,103.4853,0.6801,0,1.0000,0
6306,20,10,0.50,0.70,true,122.8513,100.3917,0.7763,0,1.0000,0
6307,20,10,0.50,0.70,true,131.1722,99.5656,0.6826,0,1.0000,0
6308,20,10,0.50,0.70,true,120.2121,95.3469,0.7392,0,1.0000,0
6309,20,10,0.50,0.70,true,115.9350,102.5430,0.8694,0,1.0000,0
6310,20,10,0.50,0.70,true,128.5730,99.2288,0.7043,0,1.0000,0
6311,20,10,0.50,0.70,true,119.4382,99.0565,0.7942,0,1.0000,0
6312,20,10,0.50,0.70,true,130.0703,102.1272,0.7264,0,1.0000,0
6313,20,10,0.50,0.70,true,137.2750,99.9276,0.6263,0,1.0000,0
6314,20,10,0.50,0.70,true,144.8067,98.6847,0.5326,0,1.0000,0
6315,20,10,0.50,0.70,true,130.4896,99.6388,0.6904,0,1.0000,0
6316,20,10,0.50,0.70,true,120.8076,98.1581,0.7693,0,1.0000,0
6317,20,10,0.50,0.70,true,138.1544,99.8655,0.6166,0,1.0000,0
6318,20,10,0.50,0.70,true,129.0266,98.7009,0.6928,0,1.0000,0
6319,20,10,0.50,0.70,true,126.8880,96.6078,0.6866,0,1.0000,0
6320,20,10,0.50,0.70,true,133.9069,99.8172,0.6585,0,1.0000,0
6321,20,10,0.50,0.70,true,117.5879,100.8713,0.8343,0,1.0000,0
6322,20,10,0.50,0.70,true,135.1014,102.9133,0.6872,0,1.0000,0
6323,20,10,0.50,0.70,true,117.1830,100.7882,0.8373,0,1.0000,0
6324,20,10,0.50,0.70,true,124.5040,100.9773,0.7670,0,1.0000,0
6325,20,10,0.50,0.70,true,116.7043,99.2260,0.8239,0,1.0000,0
6326,20,10,0.50,0.70,true,123.6693,99.1708,0.7530,0,1.0000,0
6327,20,10,0.50,0.70,true,126.5264,100.9297,0.7464,0,1.0000,0
6328,20,10,0.50,0.70,true,117.2354,102.1281,0.8521,0,1.0000,0
6329,20,10,0.50,0.70,true,133.7642,99.7053,0.6584,0,1.0000,0
6330,20,10,0.50,0.75,true,113.4023,98.6511,0.8505,0,1.0000,0
6331,20,10,0.50,0.75,true,110.0318,97.9546,0.8767,0,1.0000,0
6332,20,10,0.50,0.75,true,131.4196,101.1350,0.7006,0,1.0000,0
6333,20,10,0.50,0.75,true,127.4702,101.3405,0.7422,0,1.0000,0
6334,20,10,0.50,0.75,true,112.2651,99.9538,0.8768,0,1.0000,0
6335,20,10,0.50,0.75,true,140.7430,100.5201,0.5999,0,1.0000,0
6336,20,10,0.50,0.75,true,119.8091,99.1290,0.7914,0,1.0000,0
6337,20,10,0.50,0.75,true,127.9944,101.1456,0.7346,0,1.0000,0
6338,20,10,0.50,0.75,true,119.5330,97.2054,0.7703,0,1.0000,0
6339,20,10,0.50,0.75,true,132.7707,102.0950,0.6995,0,1.0000,0
6340,20,10,0.50,0.75,true,115.9136,99.9814,0.8406,0,1.0000,0
6341,20,10,0.50,0.75,true,128.4328,102.0449,0.7414,0,1.0000,0
6342,20,10,0.50,0.75,true,117.7289,101.4771,0.8398,0,1.0000,0
6343,20,10,0.50,0.75,true,135.4721,101.4939,0.6652,0,1.0000,0
6344,20,10,0.50,0.75,true,127.0249,100.6657,0.7382,0,1.0000,0
6345,20,10,0.50,0.75,true,115.9547,99.1557,0.8306,0,1.0000,0
6346,20,10,0.50,0.75,true,133.3113,99.6956,0.6628,0,1.0000,0
6347,20,10,0.50,0.75,true,124.7541,98.1357,0.7288,0,1.0000,0
6348,20,10,0.50,0.75,true,141.4013,98.9896,0.5716,0,1.0000,0
6349,20,10,0.50,0.75,true,139.8312,99.2095,0.5905,0,1.0000,0
6350,20,10,0.50,0.75,true,121.8420,97.3358,0.7482,0,1.0000,0
6351,20,10,0.50,0.75,true,120.5268,103.5378,0.8359,0,1.0000,0
6352,20,10,0.50,0.75,true,142.7648,102.1731,0.6027,0,1.0000,0
6353,20,10,0.50,0.75,true,129.2971,97.7356,0.6771,0,1.0000,0
6354,20,10,0.50,0.75,true,130.2639,100.7297,0.7068,0,1.0000,0
6355,20,10,0.50,0.75,true,124.1203,98.8047,0.7438,0,1.0000,0
6356,20,10,0.50,0.75,true,124.6389,98.6710,0.7368,0,1.0000,0
6357,20,10,0.50,0.75,true,122.9062,101.2158,0.7857,0,1.0000,0
6358,20,10,0.50,0.75,true,117.9747,102.5922,0.8501,0,1.0000,0
6359,20,10,0.50,0.75,true,135.5122,100.6763,0.6540,0,1.0000,0
6360,20,10,0.50,0.80,true,136.8928,98.6817,0.6128,0,1.0000,0
6361,20,10,0.50,0.80,true,136.1519,102.2210,0.6681,0,1.0000,0
6362,20,10,0.50,0.80,true,118.3796,98.0647,0.7928,0,1.0000,0
6363,20,10,0.50,0.80,true,113.2160,99.8996,0.8667,0,1.0000,0
6364,20,10,0.50,0.80,true,119.5981,98.7836,0.7893,0,1.0000,0
6365,20,10,0.50,0.80,true,115.9097,102.7910,0.8724,0,1.0000,0
6366,20,10,0.50,0.80,true,110.9401,99.5993,0.8861,0,1.0000,0
6367,20,10,0.50,0.80,true,120.0508,101.3852,0.8159,0,1.0000,0
6368,20,10,0.50,0.80,true,124.9362,100.6295,0.7585,0,1.0000,0
6369,20,10,0.50,0.80,true,122.4601,97.3333,0.7418,0,1.0000,0
6370,20,10,0.50,0.80,true,120.4060,96.3813,0.7507,0,1.0000,0
6371,20,10,0.50,0.80,true,134.4393,96.2573,0.6033,0,1.0000,0
6372,20,10,0.50,0.80,true,139.1663,100.8878,0.6206,0,1.0000,0
6373,20,10,0.50,0.80,true,123.1893,100.9570,0.7798,0,1.0000,0
6374,20,10,0.50,0.80,true,131.9135,103.0075,0.7194,0,1.0000,0
6375,20,10,0.50,0.80,true,122.1211,99.9052,0.7776,0,1.0000,0
6376,20,10,0.50,0.80,true,125.0663,97.9872,0.7236,0,1.0000,0
6377,20,10,0.50,0.80,true,129.8942,98.4198,0.6802,0,1.0000,0
6378,20,10,0.50,0.80,true,128.9443,99.4263,0.7031,0,1.0000,0
6379,20,10,0.50,0.80,true,140.8428,100.0258,0.5919,0,1.0000,0
6380,20,10,0.50,0.80,true,125.3363,99.9192,0.7456,0,1.0000,0
6381,20,10,0.50,0.80,true,123.5481,98.8351,0.7500,0,1.0000,0
6382,20,10,0.50,0.80,true,116.1634,102.1794,0.8631,0,1.0000,0
6383,20,10,0.50,0.80,true,124.0247,102.0218,0.7843,0,1.0000,0
6384,20,10,0.50,0.80,true,127.9910,101.1108,0.7342,0,1.0000,0
6385,20,10,0.50,0.80,true,108.3422,101.1895,0.9293,0,1.0000,0
6386,20,10,0.50,0.80,true,129.8521,98.2646,0.6785,0,1.0000,0
6387,20,10,0.50,0.80,true,132.7981,98.9787,0.6583,0,1.0000,0
6388,20,10,0.50,0.80,true,137.1131,101.8545,0.6538,0,1.0000,0
6389,20,10,0.50,0.80,true,125.7578,99.8348,0.7403,0,1.0000,0
6390,20,10,0.50,0.85,true,130.8337,101.3157,0.7087,0,1.0000,0
6391,20,10,0.50,0.85,true,125.7471,99.3371,0.7341,0,1.0000,0
6392,20,10,0.50,0.85,true,145.7101,100.6538,0.5524,0,1.0000,0
6393,20,10,0.50,0.85,true,128.1980,100.1656,0.7201,0,1.0000,0
6394,20,10,0.50,0.85,true,113.4717,97.2191,0.8328,0,1.0000,0
6395,20,10,0.50,0.85,true,115.8334,100.6256,0.8489,0,1.0000,0
6396,20,10,0.50,0.85,true,133.1104,101.4086,0.6874,0,1.0000,0
6397,20,10,0.50,0.85,true,119.8826,102.1978,0.8270,0,1.0000,0
6398,20,10,0.50,0.85,true,124.6613,99.1662,0.7429,0,1.0000,0
6399,20,10,0.50,0.85,true,122.0159,100.8317,0.7899,0,1.0000,0
6400,20,10,0.50,0.85,true,123.4885,104.3347,0.8164,0,1.0000,0
6401,20,10,0.50,0.85,true,113.4508,99.4985,0.8598,0,1.0000,0
6402,20,10,0.50,0.85,true,139.6696,102.5332,0.6378,0,1.0000,0
6403,20,10,0.50,0.85,true,111.9830,97.5431,0.8520,0,1.0000,0
6404,20,10,0.50,0.85,true,134.2783,99.5044,0.6505,0,1.0000,0
6405,20,10,0.50,0.85,true,127.8860,102.5029,0.7524,0,1.0000,0
6406,20,10,0.50,0.85,true,116.3346,97.1352,0.8023,0,1.0000,0
6407,20,10,0.50,0.85,true,120.6185,100.6781,0.8019,0,1.0000,0
6408,20,10,0.50,0.85,true,134.2847,98.9297,0.6426,0,1.0000,0
6409,20,10,0.50,0.85,true,120.8525,99.1576,0.7812,0,1.0000,0
6410,20,10,0.50,0.85,true,126.2377,96.8728,0.6969,0,1.0000,0
6411,20,10,0.50,0.85,true,125.1842,101.0913,0.7617,0,1.0000,0
6412,20,10,0.50,0.85,true,139.0038,99.9878,0.6098,0,1.0000,0
6413,20,10,0.50,0.85,true,115.7043,100.8176,0.8523,0,1.0000,0
6414,20,10,0.50,0.85,true,128.3226,98.2695,0.6942,0,1.0000,0
6415,20,10,0.50,0.85,true,138.2491,98.3423,0.5942,0,1.0000,0
6416,20,10,0.50,0.85,true,110.6145,99.0996,0.8838,0,1.0000,0
6417,20,10,0.50,0.85,true,125.0709,98.4377,0.7294,0,1.0000,0
6418,20,10,0.50,0.85,true,127.9995,99.5724,0.7145,0,1.0000,0
6419,20,10,0.50,0.85,true,128.2423,103.4510,0.7604,0,1.0000,0
6420,20,10,0.50,0.90,true,137.9779,100.1847,0.6228,0,1.0000,0
6421,20,10,0.50,0.90,true,125.2412,96.5275,0.7025,0,1.0000,0
6422,20,10,0.50,0.90,true,124.9741,98.1520,0.7267,0,1.0000,0
6423,20,10,0.50,0.90,true,129.5464,103.0151,0.7425,0,1.0000,0
6424,20,10,0.50,0.90,true,122.2111,97.4176,0.7455,0,1.0000,0
6425,20,10,0.50,0.90,true,112.5488,97.9925,0.8515,0,1.0000,0
6426,20,10,0.50,0.90,true,119.8361,98.2733,0.7806,0,1.0000,0
6427,20,10,0.50,0.90,true,132.2012,103.1321,0.7181,0,1.0000,0
6428,20,10,0.50,0.90,true,116.1804,100.2443,0.8410,0,1.0000,0
6429,20,10,0.50,0.90,true,137.3414,99.2415,0.6161,0,1.0000,0
6430,20,10,0.50,0.90,true,112.3318,98.3909,0.8583,0,1.0000,0
6431,20,10,0.50,0.90,true,128.3002,101.0543,0.7304,0,1.0000,0
6432,20,10,0.50,0.90,true,128.0408,100.9282,0.7314,0,1.0000,0
6433,20,10,0.50,0.90,true,124.8081,101.6047,0.7716,0,1.0000,0
6434,20,10,0.50,0.90,true,124.5773,102.3083,0.7823,1,1.0000,0
6435,20,10,0.50,0.90,true,129.8082,101.3909,0.7197,0,1.0000,0
6436,20,10,0.50,0.90,true,142.0084,101.3503,0.5988,0,1.0000,0
6437,20,10,0.50,0.90,true,125.7972,98.5667,0.7237,0,1.0000,0
6438,20,10,0.50,0.90,true,146.5914,100.5535,0.5422,0,1.0000,0
6439,20,10,0.50,0.90,true,121.9808,103.8402,0.8253,0,1.0000,0
6440,20,10,0.50,0.90,true,118.7269,98.6714,0.7967,0,1.0000,0
6441,20,10,0.50,0.90,true,119.9247,99.6999,0.7971,0,1.0000,0
6442,20,10,0.50,0.90,true,117.7794,99.0621,0.8111,0,1.0000,0
6443,20,10,0.50,0.90,true,129.2024,101.9483,0.7327,0,1.0000,0
6444,20,10,0.50,0.90,true,120.8409,100.5410,0.7981,0,1.0000,0
6445,20,10,0.50,0.90,true,139.2718,102.3295,0.6390,0,1.0000,0
6446,20,10,0.50,0.90,true,148.4959,101.2625,0.5336,0,1.0000,0
6447,20,10,0.50,0.90,true,126.5449,99.5547,0.7289,0,1.0000,0
6448,20,10,0.50,0.90,true,128.3207,101.2599,0.7328,0,1.0000,0
6449,20,10,0.50,0.90,true,115.0663,98.5863,0.8328,0,1.0000,0
